132.8755 	INFO 	Loaded monitor calibration from ['2025_08_12 09:52']
133.1662 	INFO 	Using renderer 'Intel(R) Arc(TM) Graphics' for graphics
133.1662 	INFO 	OpenGL version supported by driver is 4..
133.2045 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=True, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x000002081E43C2B0>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x000002081E43C250>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=False, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000002081E336260>, multiSample=False, name='window1', numSamples=2, pos=[np.float64(640.0), np.float64(400.0)], screen=0, size=array([1280,  800]), stencilBits=8, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
133.2046 	EXP 	window1: backgroundImage = ''
133.2047 	EXP 	window1: backgroundFit = 'none'
133.6801 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
133.6802 	EXP 	window1: recordFrameIntervals = False
133.7999 	EXP 	window1: recordFrameIntervals = True
133.8930 	EXP 	Screen (0) actual frame rate measured at 119.41Hz
133.8931 	EXP 	window1: recordFrameIntervals = False
134.2644 	INFO 	keyboard.Keyboard is using ptb backend.
134.2645 	EXP 	Word Priming Experiment: status = STARTED
134.2974 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
134.4330 	EXP 	Created slider = Slider(__class__=<class 'psychopy.visual.slider.Slider'>, autoDraw=False, autoLog=True, borderColor=None, color=None, colorSpace='rgb', depth=-1, fillColor=None, flip=False, font='Noto Sans', granularity=0.0, labelColor=None, labelHeight=np.float64(0.05), labelWrapWidth=None, labels=['Familiar', 'Unfamiliar'], lineColor=None, markerColor=None, name='slider', opacity=None, ori=0.0, pos=array([ 0. , -0.3]), readOnly=False, self=UNKNOWN, size=array([1. , 0.1]), startValue=None, style='rating', styleTweaks=[], ticks=array([1, 2, 3, 4, 5]), units='height', win=Window(...))
134.4340 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_2', opacity=1, ori=0.0, pos=array([0. , 0.3]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
134.5502 	EXP 	Created text_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=np.float64(0.05), italic=False, languageStyle='LTR', name='text_3', opacity=1, ori=0.0, pos=array([ 0. , -0.3]), rgb=UNKNOWN, text='Click to Submit ', units='height', win=Window(...), wrapWidth=1)
0.0079 	EXP 	slider: autoLog = True
0.0079 	EXP 	slider: styleTweaks = []
0.0079 	EXP 	slider: styleTweaks = []
0.0079 	EXP 	slider: styleTweaks = []
0.0079 	EXP 	slider: styleTweaks = []
0.0079 	EXP 	slider: contrast = 1.0
0.0079 	EXP 	slider: markerPos = None
0.0079 	EXP 	slider: autoLog = True
0.0079 	EXP 	textbox: autoLog = True
0.0151 	EXP 	Imported OneDrive/Documents/study_word.xlsx as conditions, 15 conditions, 1 params
0.0172 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'study_word': 'mouse', 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
0.0413 	EXP 	text: height = np.float64(0.05)
0.0413 	EXP 	text: height = np.float64(0.05)
0.0413 	EXP 	text: height = np.float64(0.05)
0.0413 	EXP 	text: text = 'mouse'
0.0413 	EXP 	slider: markerPos = None
0.0413 	EXP 	slider: markerPos = None
0.0413 	EXP 	text: autoDraw = True
0.0413 	EXP 	slider: autoDraw = True
1.6729 	DATA 	Mouse: Left button down, pos=(255,171)
1.7001 	EXP 	slider: markerPos = np.float64(1.075)
1.7166 	EXP 	slider: markerPos = np.float64(1.075)
1.7329 	EXP 	slider: markerPos = np.float64(1.075)
1.7499 	EXP 	slider: markerPos = np.float64(1.075)
1.7666 	EXP 	slider: markerPos = np.float64(1.075)
1.7832 	EXP 	slider: markerPos = np.float64(1.075)
1.8006 	EXP 	slider: markerPos = np.float64(1.075)
1.8179 	EXP 	slider: markerPos = np.float64(1.075)
1.8334 	EXP 	slider: markerPos = np.float64(1.075)
1.8499 	EXP 	slider: markerPos = np.float64(1.075)
1.8676 	EXP 	slider: markerPos = np.float64(1.075)
1.8837 	EXP 	slider: markerPos = np.float64(1.075)
1.9000 	EXP 	slider: markerPos = np.float64(1.075)
1.9012 	DATA 	Mouse:  Left button up, pos=(255,171)
1.9331 	EXP 	slider: markerPos = np.float64(1.075)
1.9346 	EXP 	New trial (rep=0, index=1): <Trial 1 (1 in rep 0) data={'study_word': 'Police', 'thisN': 1, 'thisTrialN': 1, 'thisRepN': 0}>
1.9661 	EXP 	text: autoDraw = False
1.9661 	EXP 	slider: autoDraw = False
1.9661 	EXP 	text: height = np.float64(0.05)
1.9661 	EXP 	text: height = np.float64(0.05)
1.9661 	EXP 	text: height = np.float64(0.05)
1.9661 	EXP 	text: text = 'Police'
1.9661 	EXP 	slider: markerPos = None
1.9661 	EXP 	slider: markerPos = None
1.9661 	EXP 	text: autoDraw = True
1.9661 	EXP 	slider: autoDraw = True
2.9735 	DATA 	Mouse: Left button down, pos=(255,171)
3.0008 	EXP 	slider: markerPos = np.float64(1.075)
3.0170 	EXP 	slider: markerPos = np.float64(1.075)
3.0352 	EXP 	slider: markerPos = np.float64(1.075)
3.0502 	EXP 	slider: markerPos = np.float64(1.075)
3.0667 	EXP 	slider: markerPos = np.float64(1.075)
3.0835 	EXP 	slider: markerPos = np.float64(1.075)
3.1005 	EXP 	slider: markerPos = np.float64(1.075)
3.1169 	EXP 	slider: markerPos = np.float64(1.075)
3.1332 	EXP 	slider: markerPos = np.float64(1.075)
3.1507 	EXP 	slider: markerPos = np.float64(1.075)
3.1674 	EXP 	slider: markerPos = np.float64(1.075)
3.1838 	EXP 	slider: markerPos = np.float64(1.075)
3.2004 	EXP 	slider: markerPos = np.float64(1.075)
3.2017 	DATA 	Mouse:  Left button up, pos=(255,171)
3.2172 	EXP 	slider: markerPos = np.float64(1.075)
3.2189 	EXP 	New trial (rep=0, index=2): <Trial 2 (2 in rep 0) data={'study_word': 'Pastry', 'thisN': 2, 'thisTrialN': 2, 'thisRepN': 0}>
3.2496 	EXP 	text: autoDraw = False
3.2496 	EXP 	slider: autoDraw = False
3.2496 	EXP 	text: height = np.float64(0.05)
3.2496 	EXP 	text: height = np.float64(0.05)
3.2496 	EXP 	text: height = np.float64(0.05)
3.2496 	EXP 	text: text = 'Pastry'
3.2496 	EXP 	slider: markerPos = None
3.2496 	EXP 	slider: markerPos = None
3.2496 	EXP 	text: autoDraw = True
3.2496 	EXP 	slider: autoDraw = True
3.9748 	DATA 	Mouse: Left button down, pos=(255,171)
4.0002 	EXP 	slider: markerPos = np.float64(1.075)
4.0176 	EXP 	slider: markerPos = np.float64(1.075)
4.0339 	EXP 	slider: markerPos = np.float64(1.075)
4.0503 	EXP 	slider: markerPos = np.float64(1.075)
4.0673 	EXP 	slider: markerPos = np.float64(1.075)
4.0831 	EXP 	slider: markerPos = np.float64(1.075)
4.1005 	EXP 	slider: markerPos = np.float64(1.075)
4.1172 	EXP 	slider: markerPos = np.float64(1.075)
4.1338 	EXP 	slider: markerPos = np.float64(1.075)
4.1507 	EXP 	slider: markerPos = np.float64(1.075)
4.1668 	EXP 	slider: markerPos = np.float64(1.075)
4.1833 	EXP 	slider: markerPos = np.float64(1.075)
4.2007 	EXP 	slider: markerPos = np.float64(1.075)
4.2022 	DATA 	Mouse:  Left button up, pos=(255,171)
4.2170 	EXP 	slider: markerPos = np.float64(1.075)
4.2181 	EXP 	New trial (rep=0, index=3): <Trial 3 (3 in rep 0) data={'study_word': 'Keys', 'thisN': 3, 'thisTrialN': 3, 'thisRepN': 0}>
4.2339 	EXP 	text: autoDraw = False
4.2339 	EXP 	slider: autoDraw = False
4.2339 	EXP 	text: height = np.float64(0.05)
4.2339 	EXP 	text: height = np.float64(0.05)
4.2339 	EXP 	text: height = np.float64(0.05)
4.2339 	EXP 	text: text = 'Keys'
4.2339 	EXP 	slider: markerPos = None
4.2339 	EXP 	slider: markerPos = None
4.2339 	EXP 	text: autoDraw = True
4.2339 	EXP 	slider: autoDraw = True
4.8357 	DATA 	Mouse: Left button down, pos=(255,171)
4.8661 	EXP 	slider: markerPos = np.float64(1.075)
4.8841 	EXP 	slider: markerPos = np.float64(1.075)
4.8999 	EXP 	slider: markerPos = np.float64(1.075)
4.9167 	EXP 	slider: markerPos = np.float64(1.075)
4.9327 	EXP 	slider: markerPos = np.float64(1.075)
4.9503 	EXP 	slider: markerPos = np.float64(1.075)
4.9669 	EXP 	slider: markerPos = np.float64(1.075)
4.9838 	EXP 	slider: markerPos = np.float64(1.075)
5.0003 	EXP 	slider: markerPos = np.float64(1.075)
5.0166 	EXP 	slider: markerPos = np.float64(1.075)
5.0334 	EXP 	slider: markerPos = np.float64(1.075)
5.0504 	EXP 	slider: markerPos = np.float64(1.075)
5.0670 	EXP 	slider: markerPos = np.float64(1.075)
5.0686 	DATA 	Mouse:  Left button up, pos=(255,171)
5.0831 	EXP 	slider: markerPos = np.float64(1.075)
5.0841 	EXP 	New trial (rep=0, index=4): <Trial 4 (4 in rep 0) data={'study_word': 'phone', 'thisN': 4, 'thisTrialN': 4, 'thisRepN': 0}>
5.1003 	EXP 	text: autoDraw = False
5.1003 	EXP 	slider: autoDraw = False
5.1003 	EXP 	text: height = np.float64(0.05)
5.1003 	EXP 	text: height = np.float64(0.05)
5.1003 	EXP 	text: height = np.float64(0.05)
5.1003 	EXP 	text: text = 'phone'
5.1003 	EXP 	slider: markerPos = None
5.1003 	EXP 	slider: markerPos = None
5.1003 	EXP 	text: autoDraw = True
5.1003 	EXP 	slider: autoDraw = True
5.4429 	DATA 	Mouse: Left button down, pos=(255,171)
5.4672 	EXP 	slider: markerPos = np.float64(1.075)
5.4835 	EXP 	slider: markerPos = np.float64(1.075)
5.5001 	EXP 	slider: markerPos = np.float64(1.075)
5.5165 	EXP 	slider: markerPos = np.float64(1.075)
5.5367 	EXP 	slider: markerPos = np.float64(1.075)
5.5505 	EXP 	slider: markerPos = np.float64(1.075)
5.5672 	EXP 	slider: markerPos = np.float64(1.075)
5.5839 	EXP 	slider: markerPos = np.float64(1.075)
5.5998 	EXP 	slider: markerPos = np.float64(1.075)
5.6171 	EXP 	slider: markerPos = np.float64(1.075)
5.6337 	EXP 	slider: markerPos = np.float64(1.075)
5.6505 	EXP 	slider: markerPos = np.float64(1.075)
5.6667 	EXP 	slider: markerPos = np.float64(1.075)
5.6738 	DATA 	Mouse:  Left button up, pos=(255,171)
5.6847 	EXP 	slider: markerPos = np.float64(1.075)
5.7009 	EXP 	slider: markerPos = np.float64(1.075)
5.7032 	EXP 	New trial (rep=0, index=5): <Trial 5 (5 in rep 0) data={'study_word': 'Laptop', 'thisN': 5, 'thisTrialN': 5, 'thisRepN': 0}>
5.7328 	EXP 	text: autoDraw = False
5.7328 	EXP 	slider: autoDraw = False
5.7328 	EXP 	text: height = np.float64(0.05)
5.7328 	EXP 	text: height = np.float64(0.05)
5.7328 	EXP 	text: height = np.float64(0.05)
5.7328 	EXP 	text: text = 'Laptop'
5.7328 	EXP 	slider: markerPos = None
5.7328 	EXP 	slider: markerPos = None
5.7328 	EXP 	text: autoDraw = True
5.7328 	EXP 	slider: autoDraw = True
6.4820 	DATA 	Mouse: Left button down, pos=(451,153)
6.5077 	EXP 	slider: markerPos = np.float64(2.055)
6.5251 	EXP 	slider: markerPos = np.float64(2.055)
6.5417 	EXP 	slider: markerPos = np.float64(2.055)
6.5601 	EXP 	slider: markerPos = np.float64(2.055)
6.5751 	EXP 	slider: markerPos = np.float64(2.055)
6.5916 	EXP 	slider: markerPos = np.float64(2.055)
6.6084 	EXP 	slider: markerPos = np.float64(2.055)
6.6250 	EXP 	slider: markerPos = np.float64(2.055)
6.6414 	EXP 	slider: markerPos = np.float64(2.055)
6.6582 	EXP 	slider: markerPos = np.float64(2.055)
